Customer,Date,Revenue
104,2/29/2016,0
104,3/31/2016,0
104,4/30/2016,0
104,5/31/2016,0
104,6/30/2016,0
104,7/31/2016,0
104,8/31/2016,0
104,9/30/2016,0
104,10/31/2016,0
104,11/30/2016,0
104,12/31/2016,0
104,1/31/2017,0
104,2/28/2017,2650
104,3/31/2017,2650
104,4/30/2017,2650
104,5/31/2017,0
104,6/30/2017,5684
104,7/31/2017,4167
104,8/31/2017,4167
104,9/30/2017,4167
104,10/31/2017,4167
104,11/30/2017,4167
105,1/1/2015,0
105,2/28/2015,0
105,3/31/2015,0
105,4/30/2015,0
105,5/31/2015,0
105,6/30/2015,0
105,7/31/2015,0
105,8/31/2015,0
105,9/30/2015,0
105,10/31/2015,0
105,11/30/2015,0
105,12/31/2015,0
105,1/31/2016,0
105,2/29/2016,0
105,3/31/2016,0
105,4/30/2016,0
105,5/31/2016,0
105,6/30/2016,0
105,7/31/2016,0
105,8/31/2016,0
105,9/30/2016,0
105,10/31/2016,0
105,11/30/2016,0
105,12/31/2016,182.48
105,1/31/2017,182.48
105,2/28/2017,182.48
105,3/31/2017,182.48
105,4/30/2017,182.48
105,5/31/2017,182.48
105,6/30/2017,182.48
105,7/31/2017,182.48
105,8/31/2017,182.48
105,9/30/2017,182.48
105,10/31/2017,182.48
105,11/30/2017,182.48
106,1/1/2015,0
106,2/28/2015,0
106,3/31/2015,0
106,4/30/2015,0
106,5/31/2015,0
106,6/30/2015,0
106,7/31/2015,0
106,8/31/2015,0
106,9/30/2015,0
106,10/31/2015,0
106,11/30/2015,0
106,12/31/2015,0
106,1/31/2016,0
106,2/29/2016,0
106,3/31/2016,0
106,4/30/2016,0
106,5/31/2016,0
106,6/30/2016,0
106,7/31/2016,0
106,8/31/2016,0
106,9/30/2016,0
106,10/31/2016,0
106,11/30/2016,0
106,12/31/2016,597.09
106,1/31/2017,597.09
106,2/28/2017,597.09
106,3/31/2017,597.09
106,4/30/2017,597.09
106,5/31/2017,597.09
106,6/30/2017,597.09
106,7/31/2017,597.09
106,8/31/2017,597.09
106,9/30/2017,597.09
106,10/31/2017,597.09
106,11/30/2017,597.09
107,1/1/2015,0
107,2/28/2015,0
107,3/31/2015,0
107,4/30/2015,0
107,5/31/2015,0
107,6/30/2015,0
107,7/31/2015,0
107,8/31/2015,0
107,9/30/2015,0
107,10/31/2015,0
107,11/30/2015,0
107,12/31/2015,0
107,1/31/2016,0
107,2/29/2016,0
107,3/31/2016,0
107,4/30/2016,0
107,5/31/2016,0
107,6/30/2016,0
107,7/31/2016,0
107,8/31/2016,0
107,9/30/2016,0
107,10/31/2016,0
107,11/30/2016,0
107,12/31/2016,2760.27
107,1/31/2017,2760.27
107,2/28/2017,2760.27
107,3/31/2017,2760.27
107,4/30/2017,2760.27
107,5/31/2017,2760.27
107,6/30/2017,2760.27
107,7/31/2017,2969.69
107,8/31/2017,2969.69
107,9/30/2017,2969.69
107,10/31/2017,2969.69
107,11/30/2017,3181.37
108,1/1/2015,0
108,2/28/2015,0
108,3/31/2015,0
108,4/30/2015,0
108,5/31/2015,0
108,6/30/2015,0
108,7/31/2015,0
108,8/31/2015,0
108,9/30/2015,0
108,10/31/2015,0
108,11/30/2015,0
108,12/31/2015,0
108,1/31/2016,0
108,2/29/2016,0
108,3/31/2016,0
108,4/30/2016,0
108,5/31/2016,0
108,6/30/2016,0
108,7/31/2016,0
108,8/31/2016,0
108,9/30/2016,0
108,10/31/2016,0
108,11/30/2016,0
108,12/31/2016,1098.4
108,1/31/2017,1098.4
108,2/28/2017,1098.4
108,3/31/2017,1098.4
108,4/30/2017,1098.4
108,5/31/2017,1098.4
108,6/30/2017,1098.4
108,7/31/2017,1098.4
108,8/31/2017,1098.4
108,9/30/2017,1098.4
108,10/31/2017,1098.4
108,11/30/2017,1098.4
109,1/1/2015,0
109,2/28/2015,0
109,3/31/2015,0
109,4/30/2015,0
109,5/31/2015,0
109,6/30/2015,0
109,7/31/2015,0
109,8/31/2015,0
109,9/30/2015,0
109,10/31/2015,0
109,11/30/2015,0
109,12/31/2015,0
109,1/31/2016,0
109,2/29/2016,0
109,3/31/2016,0
109,4/30/2016,0
109,5/31/2016,0
109,6/30/2016,0
109,7/31/2016,0
109,8/31/2016,0
109,9/30/2016,0
109,10/31/2016,0
109,11/30/2016,0
109,12/31/2016,700
109,1/31/2017,700
109,2/28/2017,700
109,3/31/2017,700
109,4/30/2017,700
109,5/31/2017,700
109,6/30/2017,700
109,7/31/2017,700
109,8/31/2017,700
109,9/30/2017,700
109,10/31/2017,700
109,11/30/2017,700
110,1/1/2015,0
110,2/28/2015,0
110,3/31/2015,0
110,4/30/2015,0
110,5/31/2015,0
110,6/30/2015,0
110,7/31/2015,0
110,8/31/2015,0
110,9/30/2015,0
110,10/31/2015,0
110,11/30/2015,0
110,12/31/2015,0
110,1/31/2016,0
110,2/29/2016,0
110,3/31/2016,0
110,4/30/2016,0
110,5/31/2016,0
110,6/30/2016,0
110,7/31/2016,0
110,8/31/2016,0
110,9/30/2016,0
110,10/31/2016,0
110,11/30/2016,0
110,12/31/2016,1433.33333
110,1/31/2017,1433.33333
110,2/28/2017,1433.33333
110,3/31/2017,1433.33333
110,4/30/2017,1433.33333
110,5/31/2017,1433.33333
110,6/30/2017,1433.33333
110,7/31/2017,1433.33333
110,8/31/2017,1433.33333
110,9/30/2017,1433.33333
110,10/31/2017,1433.33333
110,11/30/2017,1433.33333
111,1/1/2015,0
111,2/28/2015,0
111,3/31/2015,0
111,4/30/2015,0
111,5/31/2015,0
111,6/30/2015,0
111,7/31/2015,0
111,8/31/2015,0
111,9/30/2015,0
111,10/31/2015,0
111,11/30/2015,0
111,12/31/2015,0
111,1/31/2016,0
111,2/29/2016,0
111,3/31/2016,0
111,4/30/2016,0
111,5/31/2016,0
111,6/30/2016,0
111,7/31/2016,0
111,8/31/2016,0
111,9/30/2016,0
111,10/31/2016,0
111,11/30/2016,0
111,12/31/2016,200
111,1/31/2017,200
111,2/28/2017,200
111,3/31/2017,200
111,4/30/2017,200
111,5/31/2017,200
111,6/30/2017,200
111,7/31/2017,200
111,8/31/2017,200
111,9/30/2017,200
111,10/31/2017,200
111,11/30/2017,200
112,1/1/2015,0
112,2/28/2015,0
112,3/31/2015,0
112,4/30/2015,0
112,5/31/2015,0
112,6/30/2015,0
112,7/31/2015,0
112,8/31/2015,0
112,9/30/2015,0
112,10/31/2015,0
112,11/30/2015,0
112,12/31/2015,0
112,1/31/2016,0
112,2/29/2016,0
112,3/31/2016,0
112,4/30/2016,0
112,5/31/2016,0
112,6/30/2016,0
112,7/31/2016,0
112,8/31/2016,0
112,9/30/2016,0
112,10/31/2016,0
112,11/30/2016,0
112,12/31/2016,0
112,1/31/2017,100
112,2/28/2017,100
112,3/31/2017,100
112,4/30/2017,100
112,5/31/2017,100
112,6/30/2017,100
112,7/31/2017,100
112,8/31/2017,100
112,9/30/2017,100
112,10/31/2017,100
112,11/30/2017,100
113,1/1/2015,0
113,2/28/2015,0
113,3/31/2015,0
113,4/30/2015,0
113,5/31/2015,0
113,6/30/2015,0
113,7/31/2015,0
113,8/31/2015,0
113,9/30/2015,0
113,10/31/2015,0
113,11/30/2015,0
113,12/31/2015,0
113,1/31/2016,0
113,2/29/2016,0
113,3/31/2016,0
113,4/30/2016,0
113,5/31/2016,0
113,6/30/2016,0
113,7/31/2016,0
113,8/31/2016,0
113,9/30/2016,0
113,10/31/2016,0
113,11/30/2016,0
113,12/31/2016,0
113,1/31/2017,2273
113,2/28/2017,2273
113,3/31/2017,2273
113,4/30/2017,2273
113,5/31/2017,2273
113,6/30/2017,2273
113,7/31/2017,2273
113,8/31/2017,2273
113,9/30/2017,2273
113,10/31/2017,2273
113,11/30/2017,2273
114,1/1/2015,0
114,2/28/2015,0
114,3/31/2015,0
114,4/30/2015,0
114,5/31/2015,0
114,6/30/2015,0
114,7/31/2015,0
114,8/31/2015,0
114,9/30/2015,0
114,10/31/2015,0
114,11/30/2015,0
114,12/31/2015,0
114,1/31/2016,0
114,2/29/2016,0
114,3/31/2016,0
114,4/30/2016,0
114,5/31/2016,0
114,6/30/2016,0
114,7/31/2016,0
114,8/31/2016,0
114,9/30/2016,0
114,10/31/2016,0
114,11/30/2016,0
114,12/31/2016,0
114,1/31/2017,0
114,2/28/2017,0
114,3/31/2017,0
114,4/30/2017,0
114,5/31/2017,0
114,6/30/2017,0
114,7/31/2017,0
114,8/31/2017,0
114,9/30/2017,0
114,10/31/2017,0
114,11/30/2017,0
115,1/1/2015,0
115,2/28/2015,0
115,3/31/2015,0
115,4/30/2015,0
115,5/31/2015,0
115,6/30/2015,0
115,7/31/2015,0
115,8/31/2015,0
115,9/30/2015,0
115,10/31/2015,0
115,11/30/2015,0
115,12/31/2015,0
115,1/31/2016,0
115,2/29/2016,0
115,3/31/2016,0
115,4/30/2016,0
115,5/31/2016,0
115,6/30/2016,0
115,7/31/2016,0
115,8/31/2016,0
115,9/30/2016,0
115,10/31/2016,0
115,11/30/2016,0
115,12/31/2016,0
115,1/31/2017,0
115,2/28/2017,931.27
115,3/31/2017,931.27
115,4/30/2017,931.27
115,5/31/2017,931.27
115,6/30/2017,931.27
115,7/31/2017,931.27
115,8/31/2017,931.27
115,9/30/2017,931.27
115,10/31/2017,931.27
115,11/30/2017,931.27
116,1/1/2015,0
116,2/28/2015,0
116,3/31/2015,0
116,4/30/2015,0
116,5/31/2015,0
116,6/30/2015,0
116,7/31/2015,0
116,8/31/2015,0
116,9/30/2015,0
116,10/31/2015,0
116,11/30/2015,0
116,12/31/2015,0
116,1/31/2016,0
116,2/29/2016,0
116,3/31/2016,0
116,4/30/2016,0
116,5/31/2016,0
116,6/30/2016,0
116,7/31/2016,0
116,8/31/2016,0
116,9/30/2016,0
116,10/31/2016,0
116,11/30/2016,0
116,12/31/2016,0
116,1/31/2017,0
116,2/28/2017,450
116,3/31/2017,450
116,4/30/2017,450
116,5/31/2017,450
116,6/30/2017,550
116,7/31/2017,550
116,8/31/2017,550
116,9/30/2017,550
116,10/31/2017,550
116,11/30/2017,550
117,1/1/2015,0
117,2/28/2015,0
117,3/31/2015,0
117,4/30/2015,0
117,5/31/2015,0
117,6/30/2015,0
117,7/31/2015,0
117,8/31/2015,0
117,9/30/2015,0
117,10/31/2015,0
117,11/30/2015,0
117,12/31/2015,0
117,1/31/2016,0
117,2/29/2016,0
117,3/31/2016,0
117,4/30/2016,0
117,5/31/2016,0
117,6/30/2016,0
117,7/31/2016,0
117,8/31/2016,0
117,9/30/2016,0
117,10/31/2016,0
117,11/30/2016,0
117,12/31/2016,0
117,1/31/2017,2400
117,2/28/2017,2400
117,3/31/2017,2400
117,4/30/2017,2400
117,5/31/2017,2400
117,6/30/2017,2400
117,7/31/2017,2400
117,8/31/2017,2400
117,9/30/2017,2400
117,10/31/2017,2400
117,11/30/2017,2400
118,1/1/2015,0
118,2/28/2015,0
118,3/31/2015,0
118,4/30/2015,0
118,5/31/2015,0
118,6/30/2015,0
118,7/31/2015,0
118,8/31/2015,0
118,9/30/2015,0
118,10/31/2015,0
118,11/30/2015,0
118,12/31/2015,0
118,1/31/2016,0
118,2/29/2016,0
118,3/31/2016,0
118,4/30/2016,0
118,5/31/2016,0
118,6/30/2016,0
118,7/31/2016,0
118,8/31/2016,0
118,9/30/2016,0
118,10/31/2016,0
118,11/30/2016,0
118,12/31/2016,0
118,1/31/2017,0
118,2/28/2017,0
118,3/31/2017,3250
118,4/30/2017,3250
118,5/31/2017,5748
118,6/30/2017,4499
118,7/31/2017,4499
118,8/31/2017,4499
118,9/30/2017,4499
118,10/31/2017,4499
118,11/30/2017,4499
119,1/1/2015,0
119,2/28/2015,0
119,3/31/2015,0
119,4/30/2015,0
119,5/31/2015,0
119,6/30/2015,0
119,7/31/2015,0
119,8/31/2015,0
119,9/30/2015,0
119,10/31/2015,0
119,11/30/2015,0
119,12/31/2015,0
119,1/31/2016,0
119,2/29/2016,0
119,3/31/2016,0
119,4/30/2016,0
119,5/31/2016,0
119,6/30/2016,0
119,7/31/2016,0
119,8/31/2016,0
119,9/30/2016,0
119,10/31/2016,0
119,11/30/2016,0
119,12/31/2016,0
119,1/31/2017,0
119,2/28/2017,0
119,3/31/2017,0
119,4/30/2017,0
119,5/31/2017,0
119,6/30/2017,0
119,7/31/2017,0
119,8/31/2017,0
119,9/30/2017,0
119,10/31/2017,0
119,11/30/2017,0
120,1/1/2015,0
120,2/28/2015,0
120,3/31/2015,0
120,4/30/2015,0
120,5/31/2015,0
120,6/30/2015,0
120,7/31/2015,0
120,8/31/2015,0
120,9/30/2015,0
120,10/31/2015,0
120,11/30/2015,0
120,12/31/2015,0
120,1/31/2016,0
120,2/29/2016,0
120,3/31/2016,0
120,4/30/2016,0
120,5/31/2016,0
120,6/30/2016,0
120,7/31/2016,0
120,8/31/2016,0
120,9/30/2016,0
120,10/31/2016,0
120,11/30/2016,0
120,12/31/2016,0
120,1/31/2017,0
120,2/28/2017,3757.03
120,3/31/2017,3757.03
120,4/30/2017,3757.03
120,5/31/2017,3757.03
120,6/30/2017,3757.03
120,7/31/2017,3757.03
120,8/31/2017,3757.03
120,9/30/2017,3757.03
120,10/31/2017,3757.03
120,11/30/2017,3757.03
121,1/1/2015,0
121,2/28/2015,0
121,3/31/2015,0
121,4/30/2015,0
121,5/31/2015,0
121,6/30/2015,0
121,7/31/2015,0
121,8/31/2015,0
121,9/30/2015,0
121,10/31/2015,0
121,11/30/2015,0
121,12/31/2015,0
121,1/31/2016,0
121,2/29/2016,0
121,3/31/2016,0
121,4/30/2016,0
121,5/31/2016,0
121,6/30/2016,0
121,7/31/2016,0
121,8/31/2016,0
121,9/30/2016,0
121,10/31/2016,0
121,11/30/2016,0
121,12/31/2016,0
121,1/31/2017,0
121,2/28/2017,300
121,3/31/2017,300
121,4/30/2017,300
121,5/31/2017,300
121,6/30/2017,300
121,7/31/2017,300
121,8/31/2017,300
121,9/30/2017,300
121,10/31/2017,300
121,11/30/2017,300
122,1/1/2015,0
122,2/28/2015,0
122,3/31/2015,0
122,4/30/2015,0
122,5/31/2015,0
122,6/30/2015,0
122,7/31/2015,0
122,8/31/2015,0
122,9/30/2015,0
122,10/31/2015,0
122,11/30/2015,0
122,12/31/2015,0
122,1/31/2016,0
122,2/29/2016,0
122,3/31/2016,0
122,4/30/2016,0
122,5/31/2016,0
122,6/30/2016,0
122,7/31/2016,0
122,8/31/2016,0
122,9/30/2016,0
122,10/31/2016,0
122,11/30/2016,0
122,12/31/2016,0
122,1/31/2017,0
122,2/28/2017,0
122,3/31/2017,1066.44
122,4/30/2017,1066.44
122,5/31/2017,1066.44
122,6/30/2017,1066.44
122,7/31/2017,1066.44
122,8/31/2017,1066.44
122,9/30/2017,1066.44
122,10/31/2017,1066.44
122,11/30/2017,1066.44
123,1/1/2015,0
123,2/28/2015,0
123,3/31/2015,0
123,4/30/2015,0
123,5/31/2015,0
123,6/30/2015,0
123,7/31/2015,0
123,8/31/2015,0
123,9/30/2015,0
123,10/31/2015,0
123,11/30/2015,0
123,12/31/2015,0
123,1/31/2016,0
123,2/29/2016,0
123,3/31/2016,0
123,4/30/2016,0
123,5/31/2016,0
123,6/30/2016,0
123,7/31/2016,0
123,8/31/2016,0
123,9/30/2016,0
123,10/31/2016,0
123,11/30/2016,0
123,12/31/2016,0
123,1/31/2017,0
123,2/28/2017,200
123,3/31/2017,200
123,4/30/2017,200
123,5/31/2017,200
123,6/30/2017,200
123,7/31/2017,200
123,8/31/2017,200
123,9/30/2017,200
123,10/31/2017,200
123,11/30/2017,200
124,1/1/2015,0
124,2/28/2015,0
124,3/31/2015,0
124,4/30/2015,0
124,5/31/2015,0
124,6/30/2015,0
124,7/31/2015,0
124,8/31/2015,0
124,9/30/2015,0
124,10/31/2015,0
124,11/30/2015,0
124,12/31/2015,0
124,1/31/2016,0
124,2/29/2016,0
124,3/31/2016,0
124,4/30/2016,0
124,5/31/2016,0
124,6/30/2016,0
124,7/31/2016,0
124,8/31/2016,0
124,9/30/2016,0
124,10/31/2016,0
124,11/30/2016,0
124,12/31/2016,0
124,1/31/2017,0
124,2/28/2017,1886.92
124,3/31/2017,1886.92
124,4/30/2017,1886.92
124,5/31/2017,1886.92
124,6/30/2017,1886.92
124,7/31/2017,1886.92
124,8/31/2017,1886.92
124,9/30/2017,1886.92
124,10/31/2017,1886.92
124,11/30/2017,1886.92
125,1/1/2015,0
125,2/28/2015,0
125,3/31/2015,0
125,4/30/2015,0
125,5/31/2015,0
125,6/30/2015,0
125,7/31/2015,0
125,8/31/2015,0
125,9/30/2015,0
125,10/31/2015,0
125,11/30/2015,0
125,12/31/2015,0
125,1/31/2016,0
125,2/29/2016,0
125,3/31/2016,0
125,4/30/2016,0
125,5/31/2016,0
125,6/30/2016,0
125,7/31/2016,0
125,8/31/2016,0
125,9/30/2016,0
125,10/31/2016,0
125,11/30/2016,0
125,12/31/2016,0
125,1/31/2017,0
125,2/28/2017,0
125,3/31/2017,270
125,4/30/2017,270
125,5/31/2017,270
125,6/30/2017,270
125,7/31/2017,270
125,8/31/2017,270
125,9/30/2017,270
125,10/31/2017,270
125,11/30/2017,270
126,1/1/2015,0
126,2/28/2015,0
126,3/31/2015,0
126,4/30/2015,0
126,5/31/2015,0
126,6/30/2015,0
126,7/31/2015,0
126,8/31/2015,0
126,9/30/2015,0
126,10/31/2015,0
126,11/30/2015,0
126,12/31/2015,0
126,1/31/2016,0
126,2/29/2016,0
126,3/31/2016,0
126,4/30/2016,0
126,5/31/2016,0
126,6/30/2016,0
126,7/31/2016,0
126,8/31/2016,0
126,9/30/2016,0
126,10/31/2016,0
126,11/30/2016,0
126,12/31/2016,0
126,1/31/2017,0
126,2/28/2017,0
126,3/31/2017,825
126,4/30/2017,825
126,5/31/2017,825
126,6/30/2017,2475
126,7/31/2017,1650
126,8/31/2017,1650
126,9/30/2017,1650
126,10/31/2017,1650
126,11/30/2017,1650
127,1/1/2015,0
127,2/28/2015,0
127,3/31/2015,0
127,4/30/2015,0
127,5/31/2015,0
127,6/30/2015,0
127,7/31/2015,0
127,8/31/2015,0
127,9/30/2015,0
127,10/31/2015,0
127,11/30/2015,0
127,12/31/2015,0
127,1/31/2016,0
127,2/29/2016,0
127,3/31/2016,0
127,4/30/2016,0
127,5/31/2016,0
127,6/30/2016,0
127,7/31/2016,0
127,8/31/2016,0
127,9/30/2016,0
127,10/31/2016,0
127,11/30/2016,0
127,12/31/2016,0
127,1/31/2017,0
127,2/28/2017,0
127,3/31/2017,3000
127,4/30/2017,3000
127,5/31/2017,3000
127,6/30/2017,3000
127,7/31/2017,3000
127,8/31/2017,3000
127,9/30/2017,3000
127,10/31/2017,3000
127,11/30/2017,3000
128,1/1/2015,0
128,2/28/2015,0
128,3/31/2015,0
128,4/30/2015,0
128,5/31/2015,0
128,6/30/2015,0
128,7/31/2015,0
128,8/31/2015,0
128,9/30/2015,0
128,10/31/2015,0
128,11/30/2015,0
128,12/31/2015,0
128,1/31/2016,0
128,2/29/2016,0
128,3/31/2016,0
128,4/30/2016,0
128,5/31/2016,0
128,6/30/2016,0
128,7/31/2016,0
128,8/31/2016,0
128,9/30/2016,0
128,10/31/2016,0
128,11/30/2016,0
128,12/31/2016,0
128,1/31/2017,0
128,2/28/2017,0
128,3/31/2017,175
128,4/30/2017,175
128,5/31/2017,175
128,6/30/2017,175
128,7/31/2017,175
128,8/31/2017,175
128,9/30/2017,175
128,10/31/2017,200
128,11/30/2017,200
129,1/1/2015,0
129,2/28/2015,0
129,3/31/2015,0
129,4/30/2015,0
129,5/31/2015,0
129,6/30/2015,0
129,7/31/2015,0
129,8/31/2015,0
129,9/30/2015,0
129,10/31/2015,0
129,11/30/2015,0
129,12/31/2015,0
129,1/31/2016,0
129,2/29/2016,0
129,3/31/2016,0
129,4/30/2016,0
129,5/31/2016,0
129,6/30/2016,0
129,7/31/2016,0
129,8/31/2016,0
129,9/30/2016,0
129,10/31/2016,0
129,11/30/2016,0
129,12/31/2016,0
129,1/31/2017,0
129,2/28/2017,0
129,3/31/2017,0
129,4/30/2017,250
129,5/31/2017,250
129,6/30/2017,250
129,7/31/2017,250
129,8/31/2017,250
129,9/30/2017,250
129,10/31/2017,250
129,11/30/2017,250
130,1/1/2015,0
130,2/28/2015,0
130,3/31/2015,0
130,4/30/2015,0
130,5/31/2015,0
130,6/30/2015,0
130,7/31/2015,0
130,8/31/2015,0
130,9/30/2015,0
130,10/31/2015,0
130,11/30/2015,0
130,12/31/2015,0
130,1/31/2016,0
130,2/29/2016,0
130,3/31/2016,0
130,4/30/2016,0
130,5/31/2016,0
130,6/30/2016,0
130,7/31/2016,0
130,8/31/2016,0
130,9/30/2016,0
130,10/31/2016,0
130,11/30/2016,0
130,12/31/2016,0
130,1/31/2017,0
130,2/28/2017,0
130,3/31/2017,144.39
130,4/30/2017,144.39
130,5/31/2017,144.39
130,6/30/2017,144.39
130,7/31/2017,144.39
130,8/31/2017,144.39
130,9/30/2017,144.39
130,10/31/2017,144.39
130,11/30/2017,144.39
131,1/1/2015,0
131,2/28/2015,0
131,3/31/2015,0
131,4/30/2015,0
131,5/31/2015,0
131,6/30/2015,0
131,7/31/2015,0
131,8/31/2015,0
131,9/30/2015,0
131,10/31/2015,0
131,11/30/2015,0
131,12/31/2015,0
131,1/31/2016,0
131,2/29/2016,0
131,3/31/2016,0
131,4/30/2016,0
131,5/31/2016,0
131,6/30/2016,0
131,7/31/2016,0
131,8/31/2016,0
131,9/30/2016,0
131,10/31/2016,0
131,11/30/2016,0
131,12/31/2016,0
131,1/31/2017,0
131,2/28/2017,0
131,3/31/2017,0
131,4/30/2017,0
131,5/31/2017,0
131,6/30/2017,0
131,7/31/2017,0
131,8/31/2017,0
131,9/30/2017,0
131,10/31/2017,0
131,11/30/2017,0
132,1/1/2015,0
132,2/28/2015,0
132,3/31/2015,0
132,4/30/2015,0
132,5/31/2015,0
132,6/30/2015,0
132,7/31/2015,0
132,8/31/2015,0
132,9/30/2015,0
132,10/31/2015,0
132,11/30/2015,0
132,12/31/2015,0
132,1/31/2016,0
132,2/29/2016,0
132,3/31/2016,0
132,4/30/2016,0
132,5/31/2016,0
132,6/30/2016,0
132,7/31/2016,0
132,8/31/2016,0
132,9/30/2016,0
132,10/31/2016,0
132,11/30/2016,0
132,12/31/2016,0
132,1/31/2017,0
132,2/28/2017,0
132,3/31/2017,0
132,4/30/2017,2401
132,5/31/2017,2401
132,6/30/2017,2401
132,7/31/2017,2401
132,8/31/2017,2401
132,9/30/2017,2401
132,10/31/2017,2747.5
132,11/30/2017,2747.5
133,1/1/2015,0
133,2/28/2015,0
133,3/31/2015,0
133,4/30/2015,0
133,5/31/2015,0
133,6/30/2015,0
133,7/31/2015,0
133,8/31/2015,0
133,9/30/2015,0
133,10/31/2015,0
133,11/30/2015,0
133,12/31/2015,0
133,1/31/2016,0
133,2/29/2016,0
133,3/31/2016,0
133,4/30/2016,0
133,5/31/2016,0
133,6/30/2016,0
133,7/31/2016,0
133,8/31/2016,0
133,9/30/2016,0
133,10/31/2016,0
133,11/30/2016,0
133,12/31/2016,0
133,1/31/2017,0
133,2/28/2017,0
133,3/31/2017,0
133,4/30/2017,300
133,5/31/2017,300
133,6/30/2017,300
133,7/31/2017,300
133,8/31/2017,300
133,9/30/2017,300
133,10/31/2017,375
133,11/30/2017,375
134,1/1/2015,0
134,2/28/2015,0
134,3/31/2015,0
134,4/30/2015,0
134,5/31/2015,0
134,6/30/2015,0
134,7/31/2015,0
134,8/31/2015,0
134,9/30/2015,0
134,10/31/2015,0
134,11/30/2015,0
134,12/31/2015,0
134,1/31/2016,0
134,2/29/2016,0
134,3/31/2016,0
134,4/30/2016,0
134,5/31/2016,0
134,6/30/2016,0
134,7/31/2016,0
134,8/31/2016,0
134,9/30/2016,0
134,10/31/2016,0
134,11/30/2016,0
134,12/31/2016,0
134,1/31/2017,0
134,2/28/2017,0
134,3/31/2017,0
134,4/30/2017,0
134,5/31/2017,825
134,6/30/2017,825
134,7/31/2017,825
134,8/31/2017,825
134,9/30/2017,825
134,10/31/2017,825
134,11/30/2017,825
135,1/1/2015,0
135,2/28/2015,0
135,3/31/2015,0
135,4/30/2015,0
135,5/31/2015,0
135,6/30/2015,0
135,7/31/2015,0
135,8/31/2015,0
135,9/30/2015,0
135,10/31/2015,0
135,11/30/2015,0
135,12/31/2015,0
135,1/31/2016,0
135,2/29/2016,0
135,3/31/2016,0
135,4/30/2016,0
135,5/31/2016,0
135,6/30/2016,0
135,7/31/2016,0
135,8/31/2016,0
135,9/30/2016,0
135,10/31/2016,0
135,11/30/2016,0
135,12/31/2016,0
135,1/31/2017,0
135,2/28/2017,0
135,3/31/2017,0
135,4/30/2017,0
135,5/31/2017,0
135,6/30/2017,0
135,7/31/2017,0
135,8/31/2017,0
135,9/30/2017,0
135,10/31/2017,0
135,11/30/2017,750
136,1/1/2015,0
136,2/28/2015,0
136,3/31/2015,0
136,4/30/2015,0
136,5/31/2015,0
136,6/30/2015,0
136,7/31/2015,0
136,8/31/2015,0
136,9/30/2015,0
136,10/31/2015,0
136,11/30/2015,0
136,12/31/2015,0
136,1/31/2016,0
136,2/29/2016,0
136,3/31/2016,0
136,4/30/2016,0
136,5/31/2016,0
136,6/30/2016,0
136,7/31/2016,0
136,8/31/2016,0
136,9/30/2016,0
136,10/31/2016,0
136,11/30/2016,0
136,12/31/2016,0
136,1/31/2017,0
136,2/28/2017,0
136,3/31/2017,0
136,4/30/2017,0
136,5/31/2017,1099
136,6/30/2017,1099
136,7/31/2017,1099
136,8/31/2017,1099
136,9/30/2017,1099
136,10/31/2017,1099
136,11/30/2017,1099
137,1/1/2015,0
137,2/28/2015,0
137,3/31/2015,0
137,4/30/2015,0
137,5/31/2015,0
137,6/30/2015,0
137,7/31/2015,0
137,8/31/2015,0
137,9/30/2015,0
137,10/31/2015,0
137,11/30/2015,0
137,12/31/2015,0
137,1/31/2016,0
137,2/29/2016,0
137,3/31/2016,0
137,4/30/2016,0
137,5/31/2016,0
137,6/30/2016,0
137,7/31/2016,0
137,8/31/2016,0
137,9/30/2016,0
137,10/31/2016,0
137,11/30/2016,0
137,12/31/2016,0
137,1/31/2017,0
137,2/28/2017,0
137,3/31/2017,0
137,4/30/2017,100
137,5/31/2017,100
137,6/30/2017,100
137,7/31/2017,100
137,8/31/2017,100
137,9/30/2017,100
137,10/31/2017,100
137,11/30/2017,100
138,1/1/2015,0
138,2/28/2015,0
138,3/31/2015,0
138,4/30/2015,0
138,5/31/2015,0
138,6/30/2015,0
138,7/31/2015,0
138,8/31/2015,0
138,9/30/2015,0
138,10/31/2015,0
138,11/30/2015,0
138,12/31/2015,0
138,1/31/2016,0
138,2/29/2016,0
138,3/31/2016,0
138,4/30/2016,0
138,5/31/2016,0
138,6/30/2016,0
138,7/31/2016,0
138,8/31/2016,0
138,9/30/2016,0
138,10/31/2016,0
138,11/30/2016,0
138,12/31/2016,0
138,1/31/2017,0
138,2/28/2017,0
138,3/31/2017,0
138,4/30/2017,883.75
138,5/31/2017,883.75
138,6/30/2017,883.75
138,7/31/2017,883.75
138,8/31/2017,883.75
138,9/30/2017,883.75
138,10/31/2017,883.75
138,11/30/2017,883.75
139,1/1/2015,0
139,2/28/2015,0
139,3/31/2015,0
139,4/30/2015,0
139,5/31/2015,0
139,6/30/2015,0
139,7/31/2015,0
139,8/31/2015,0
139,9/30/2015,0
139,10/31/2015,0
139,11/30/2015,0
139,12/31/2015,0
139,1/31/2016,0
139,2/29/2016,0
139,3/31/2016,0
139,4/30/2016,0
139,5/31/2016,0
139,6/30/2016,0
139,7/31/2016,0
139,8/31/2016,0
139,9/30/2016,0
139,10/31/2016,0
139,11/30/2016,0
139,12/31/2016,0
